flow_set,a_setpoint,pressure_sp,override_sp,level_sp,f1_valve_pos,f1_flow,f2_valve_pos,f2_flow,purge_valve_pos,purge_flow,product_valve_pos,product_flow,pressure,level,a_in_purge,b_in_purge,c_in_purge,f1_valve_sp,f2_valve_sp,purge_valve_sp,product_valve_sp,timestamp
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,52292,21403,51410,59836,41213,900,23421,0,65535,0,50652,1733020319.614654
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,51473,21059,51371,59833,41224,900,23409,0,65535,0,49803,1733020320.740559
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,50652,20715,51333,59830,41236,901,23397,0,65535,0,48073,1733020321.866924
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,49803,20360,51294,59827,41247,902,23385,0,65535,0,47202,1733020322.926724
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,48952,20005,51256,59825,41258,902,23373,110,65535,0,46293,1733020324.077731
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,48073,19638,51218,59822,41270,903,23361,1925,65535,0,45402,1733020325.248489
19660,60000,55295,60000,60000,110,140,65535,5565,0,0,46293,18896,51142,59818,41292,904,23337,3930,65535,0,44473,1733020326.452207
19660,60000,55295,60000,60000,1924,2465,65535,5565,0,0,45402,18525,51104,59816,41304,905,23325,7599,65535,0,43562,1733020327.613853
19660,60000,55295,60000,60000,3930,5034,65535,5565,0,0,44473,18140,51067,59814,41315,906,23313,11530,65535,0,42613,1733020328.719305
19660,60000,55295,60000,60000,7598,9733,65535,5565,0,0,43561,17763,51033,59813,41325,906,23302,17083,65535,0,41691,1733020329.781365
19660,60000,55295,60000,60000,11530,14769,65535,5565,0,0,42612,17372,51004,59812,41335,907,23291,22970,65535,0,40732,1733020330.841621
19660,60000,55295,60000,60000,17083,21881,65535,5565,0,0,41691,16993,50982,59811,41344,907,23282,30418,65535,0,39801,1733020331.907221
19660,60000,55295,60000,60000,22970,29422,65535,5565,0,0,40732,16601,50967,59810,41351,908,23275,38265,65535,0,38832,1733020332.979472
19660,60000,55295,60000,60000,30417,38963,65535,5565,0,0,39801,16223,50962,59809,41356,908,23269,47602,65535,0,37891,1733020334.114334
19660,60000,55295,60000,60000,38265,49014,65535,5565,0,0,38832,15831,50969,59809,41359,908,23266,65535,65535,0,35981,1733020335.387527
19660,60000,55295,60000,60000,57410,65535,65535,5565,0,0,37891,15453,50989,59809,41360,908,23266,65535,65535,0,35012,1733020336.493256
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,35981,14692,51147,59809,41343,907,23283,65535,65535,0,34071,1733020337.717189
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,35012,14308,51229,59810,41332,906,23295,65535,65535,0,33112,1733020338.981066
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,34071,13935,51311,59811,41321,906,23306,65535,65535,0,32181,1733020340.095474
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,33112,13554,51394,59812,41311,905,23318,65535,65535,0,31232,1733020341.32301
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,32181,13184,51476,59814,41300,904,23329,65535,65535,0,29382,1733020342.552065
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,30320,12453,51640,59817,41278,903,23352,65535,65535,0,28490,1733020343.793019
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,29382,12077,51722,59819,41268,902,23363,65535,65535,0,27572,1733020344.907307
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,28490,11720,51804,59821,41257,902,23375,65535,65535,0,26700,1733020346.033702
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,27572,11352,51886,59823,41246,901,23386,65535,65535,0,25802,1733020347.26281
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,26700,11002,51968,59826,41236,900,23397,65535,65535,0,24960,1733020348.425852
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,25802,10640,52050,59829,41225,900,23408,65535,65535,0,23280,1733020349.503097
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,24960,10302,52131,59832,41215,899,23419,65535,65535,0,22442,1733020350.663579
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,24092,9951,52213,59835,41205,899,23430,65535,65535,0,21660,1733020351.786278
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,22442,9285,52376,59842,41194,898,23441,65535,65535,0,20862,1733020352.997103
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,21659,8968,52458,59846,41174,897,23463,65535,65535,0,20119,1733020354.225934
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,20862,8645,52539,59850,41164,896,23474,65535,65535,0,19362,1733020355.28663
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,20119,8344,52621,59854,41154,895,23485,65535,65535,0,18659,1733020356.348263
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,19362,8036,52702,59859,41144,895,23495,65535,65535,0,17952,1733020357.503122
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,18659,7751,52783,59863,41134,894,23506,65535,65535,0,17289,1733020358.564517
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,17952,7463,52865,59868,41124,894,23516,65535,65535,0,16632,1733020359.653701
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,17289,7193,52946,59873,41114,893,23527,65535,65535,0,16019,1733020360.793084
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,16632,6925,53027,59878,41104,892,23537,65535,65535,0,14859,1733020361.906169
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,16019,6675,53108,59884,41094,892,23548,65535,65535,0,14301,1733020363.156575
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,14859,6202,53270,59895,41074,891,23569,65535,65535,0,13809,1733020364.220693
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,14301,5973,53351,59901,41065,890,23579,65535,65535,0,13311,1733020365.406616
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,13809,5772,53431,59907,41055,889,23589,65535,65535,0,12879,1733020366.514094
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,13311,5569,53512,59913,41046,889,23599,65535,65535,0,12441,1733020367.742763
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,12879,5392,53593,59920,41036,888,23609,65535,65535,0,12079,1733020368.803805
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,12441,5213,53673,59926,41027,888,23619,65535,65535,0,11701,1733020369.864782
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,12079,5065,53754,59933,41017,887,23629,65535,65535,0,11409,1733020371.123065
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,11701,4910,53834,59939,41008,886,23639,65535,65535,0,10869,1733020372.223767
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,11409,4791,53914,59946,40998,886,23649,65535,65535,0,10621,1733020373.376511
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,10868,4572,54075,59960,40980,885,23669,65535,65535,0,10468,1733020374.561542
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,10620,4471,54155,59967,40970,884,23679,65535,65535,0,10290,1733020375.645003
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,10468,4410,54235,59974,40961,884,23689,65535,65535,0,10208,1733020376.754724
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,10290,4338,54315,59982,40952,883,23698,65535,65535,0,10110,1733020377.940683
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,10208,4307,54395,59989,40943,883,23708,65535,65535,0,10098,1733020379.225176
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,10110,4269,54474,59996,40934,882,23718,65535,65535,0,10070,1733020380.440378
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,10098,4267,54634,60011,40916,881,23737,65535,65535,0,10250,1733020381.543662
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,10208,4320,54792,60026,40898,880,23755,65535,65535,0,10468,1733020382.781845
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,10250,4341,54872,60033,40889,879,23765,65535,65535,0,10580,1733020384.024648
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,10468,4436,54951,60041,40880,879,23774,65535,65535,0,10878,1733020385.151525
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,10579,4487,55030,60048,40872,878,23783,65535,65535,0,11059,1733020386.379809
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,10877,4621,55109,60056,40863,878,23793,65535,65535,0,11689,1733020387.622043
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,11059,4701,55187,60063,40854,877,23802,65535,65535,0,12147,1733020388.715828
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,11689,4976,55345,60078,40846,877,23811,65535,65535,32000,12469,1733020389.776269
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,12147,5175,55424,60085,40828,876,23829,65535,65535,65535,12997,1733020390.839219
19660,60000,55295,60000,60000,65535,65535,65535,5565,32000,65535,12469,5316,55502,60093,40820,875,23838,65535,65535,65535,13399,1733020391.901957
19660,60000,55295,60000,60000,65535,65535,65535,5565,65535,65535,12997,5537,55571,60100,40811,875,23847,65535,65535,65535,13997,1733020392.993884
19660,60000,55295,60000,60000,65535,65535,65535,5565,65535,65535,13399,5695,55475,60107,40803,874,23856,65535,65535,65535,14469,1733020394.264684
19660,60000,55295,60000,60000,65535,65535,65535,5565,65535,65535,13997,5934,55217,60114,40794,874,23865,65535,65535,15616,15137,1733020395.370888
19660,60000,55295,60000,60000,65535,65535,65535,5565,65535,65535,14469,6120,54961,60121,40786,873,23874,65535,65535,0,16406,1733020396.950672
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,15679,6615,54464,60134,40768,872,23893,65535,65535,0,17019,1733020399.107895
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,17019,7191,54548,60146,40751,871,23912,65535,65535,0,18479,1733020400.306336
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,17806,7529,54628,60152,40742,871,23921,65535,65535,0,19326,1733020401.535251
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,18479,7820,54707,60158,40733,870,23930,65535,65535,0,20059,1733020402.764046
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,19326,8184,54786,60163,40725,870,23939,65535,65535,0,20956,1733020403.993132
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,20059,8501,54865,60169,40716,869,23948,65535,65535,0,22696,1733020405.179244
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,21748,9231,55022,60179,40699,868,23967,65535,65535,0,23538,1733020406.465155
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,22696,9640,55100,60184,40690,868,23976,65535,65535,0,24536,1733020408.036123
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,23538,10005,55178,60189,40682,867,23985,65535,65535,0,26466,1733020409.095983
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,24536,10437,55257,60193,40673,867,23993,65535,65535,24960,27408,1733020410.341623
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,26466,11274,55412,60202,40657,866,24011,65535,65535,65535,28486,1733020411.572695
19660,60000,55295,60000,60000,65535,65535,65535,5565,24960,65535,27408,11684,55490,60206,40648,865,24020,65535,65535,65535,29468,1733020412.799322
19660,60000,55295,60000,60000,65535,65535,65535,5565,65535,65535,28486,12138,55560,60210,40640,865,24029,65535,65535,65535,30586,1733020414.028261
19660,60000,55295,60000,60000,65535,65535,65535,5565,65535,65535,29468,12527,55498,60213,40632,864,24037,65535,65535,65535,31598,1733020415.169631
19660,60000,55295,60000,60000,65535,65535,65535,5565,65535,65535,30585,12971,55239,60216,40623,864,24046,65535,65535,29696,33788,1733020416.346041
19660,60000,55295,60000,60000,65535,65535,65535,5565,65535,65535,31598,13368,54981,60219,40615,863,24055,65535,65535,0,34965,1733020417.40902
19660,60000,55295,60000,60000,65535,65535,65535,5565,29696,65535,32745,13819,54724,60222,40607,863,24064,65535,65535,0,36028,1733020418.528197
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,34965,14755,54414,60226,40589,862,24082,65535,65535,0,37225,1733020419.589073
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,36028,15215,54492,60228,40581,861,24091,65535,65535,0,38308,1733020420.684428
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,37225,15732,54649,60231,40564,860,24109,65535,65535,0,39535,1733020421.790248
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,38308,16202,54727,60232,40555,860,24118,65535,65535,0,40628,1733020422.955105
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,39535,16733,54805,60232,40547,859,24127,65535,65535,0,41855,1733020424.021335
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,40628,17209,54882,60233,40539,859,24136,65535,65535,0,42958,1733020425.147418
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,41855,17741,54960,60233,40530,858,24145,65535,65535,0,44185,1733020426.205074
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,42957,18236,55037,60233,40522,858,24154,65535,65535,0,45287,1733020427.264938
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,44185,18770,55114,60233,40514,857,24163,65535,65535,0,46515,1733020428.324974
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,45287,19252,55191,60233,40505,857,24171,65535,65535,0,47617,1733020429.383925
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,46515,19788,55332,60231,40497,856,24180,64895,65535,23680,48825,1733020430.514785
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,47617,20272,55409,60230,40489,856,24189,62475,65535,65535,49917,1733020431.641571
19660,60000,55295,60000,60000,64895,65535,65535,5565,23680,65535,48825,20801,55485,60229,40481,855,24197,54485,65535,65535,52187,1733020432.76923
19660,60000,55295,60000,60000,62475,65535,65535,5565,65535,65535,49917,21258,55451,60227,40473,855,24206,48915,65535,10493,53375,1733020433.996114
19660,60000,55295,60000,60000,54485,65535,65535,5565,65535,65535,52187,22114,54938,60223,40458,854,24222,42215,65535,0,54417,1733020435.098645
19660,60000,55295,60000,60000,48915,62656,65535,5565,10493,37430,53375,22557,54660,60221,40452,854,24228,34430,65535,0,55585,1733020436.160233
19660,60000,55295,60000,60000,42214,54074,65535,5565,0,0,54417,22994,54623,60218,40447,853,24233,25544,65535,0,56597,1733020437.219574
19660,60000,55295,60000,60000,34430,44102,65535,5565,0,0,55585,23495,54651,60215,40444,853,24237,15255,65535,0,57735,1733020438.31484
19660,60000,55295,60000,60000,25544,32719,65535,5565,0,0,56597,23927,54671,60212,40443,853,24238,4209,65535,0,58717,1733020439.443712
19660,60000,55295,60000,60000,15254,19540,65535,5565,0,0,57735,24408,54675,60208,40444,853,24237,0,65535,0,59815,1733020440.652317
19660,60000,55295,60000,60000,4209,5391,65535,5565,0,0,58717,24819,54660,60204,40448,853,24233,0,65535,0,60757,1733020441.779006
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,59815,25275,54624,60200,40454,854,24225,0,65535,0,61815,1733020442.837705
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,60756,25662,54581,60196,40464,854,24215,0,65535,0,63724,1733020443.989696
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,61814,26099,54538,60191,40475,855,24204,0,65535,0,64586,1733020445.169274
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,63724,26882,54452,60182,40496,856,24181,0,65535,0,65535,1733020446.386979
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,64586,27235,54408,60176,40507,857,24170,0,65535,0,65535,1733020447.523889
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27624,54365,60171,40518,858,24158,0,65535,0,65535,1733020448.638774
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27612,54322,60165,40528,858,24147,0,65535,0,65535,1733020449.708592
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27601,54279,60159,40539,859,24135,0,65535,0,65535,1733020450.850739
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27589,54236,60154,40550,860,24124,0,65535,0,65535,1733020451.910965
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27578,54193,60148,40561,860,24113,0,65535,0,65535,1733020452.989234
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27567,54150,60142,40571,861,24101,0,65535,0,65535,1733020454.05962
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27555,54107,60136,40582,862,24090,0,65535,0,65535,1733020455.427948
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27544,54064,60131,40593,862,24078,0,65535,0,65535,1733020456.558165
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27521,53978,60119,40615,864,24055,0,65535,0,65535,1733020457.717715
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27510,53936,60113,40625,864,24044,0,65535,0,65535,1733020458.893968
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27499,53893,60108,40636,865,24032,0,65535,0,65535,1733020459.995251
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27487,53850,60102,40647,866,24021,0,65535,0,65535,1733020461.19333
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27476,53808,60096,40658,866,24009,0,65535,0,65535,1733020462.36156
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27465,53766,60090,40669,867,23998,0,65535,0,65535,1733020463.590486
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27454,53723,60085,40680,868,23986,0,65535,0,65535,1733020464.819841
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27431,53596,60067,40712,870,23952,0,65535,0,65535,1733020465.94579
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27420,53554,60061,40723,870,23940,0,65535,0,65535,1733020467.174612
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27409,53512,60056,40734,871,23929,0,65535,0,65535,1733020468.277754
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27397,53470,60050,40745,872,23917,0,65535,0,65535,1733020469.352431
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27386,53428,60044,40756,872,23905,0,65535,0,65535,1733020470.451211
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27364,53386,60038,40767,873,23894,0,65535,0,65535,1733020471.577975
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27353,53344,60032,40778,874,23882,0,65535,0,65535,1733020472.726813
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27341,53302,60026,40789,874,23871,0,65535,0,65535,1733020473.932854
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27319,53260,60021,40800,875,23859,0,65535,0,65535,1733020475.059296
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27308,53177,60009,40822,876,23836,0,65535,0,65535,1733020476.187269
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27297,53170,60008,40833,877,23824,0,65535,0,65535,1733020477.247401
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27286,53128,60002,40843,877,23813,0,65535,0,65535,1733020478.309585
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27275,53087,59996,40854,878,23801,0,65535,0,65495,1733020479.463055
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65535,27264,53045,59990,40865,879,23789,0,65535,0,65435,1733020480.606985
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65495,27236,53004,59984,40876,879,23778,0,65535,0,65335,1733020481.733084
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65435,27200,52963,59979,40888,880,23766,0,65535,0,65225,1733020482.923442
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65335,27147,52921,59973,40899,881,23754,0,65535,0,64895,1733020484.091533
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,65225,27091,52880,59967,40910,881,23742,0,65535,0,64675,1733020485.299399
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,64895,26932,52798,59955,40932,883,23719,0,65535,0,64445,1733020486.528434
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,64675,26830,52757,59949,40943,883,23707,0,65535,0,64165,1733020487.766239
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,64445,26723,52716,59944,40954,884,23696,0,65535,0,63885,1733020488.828994
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,64165,26597,52675,59938,40965,885,23684,0,65535,0,63545,1733020489.892206
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,63885,26470,52634,59932,40976,885,23672,0,65535,0,63205,1733020491.138019
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,63545,26318,52593,59927,40987,886,23660,0,65535,0,62415,1733020492.323334
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,63205,26167,52552,59921,40998,887,23649,0,65535,0,61975,1733020493.594085
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,62414,25819,52471,59910,41020,888,23625,0,65535,0,61514,1733020494.92516
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,61974,25627,52430,59905,41031,889,23613,0,65535,0,61024,1733020496.051464
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,61513,25426,52390,59900,41043,889,23601,0,65535,0,60513,1733020497.178199
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,61023,25213,52350,59895,41054,890,23590,0,65535,0,59973,1733020498.406794
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,60512,24992,52309,59890,41065,891,23578,0,65535,0,58823,1733020499.553599
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,59412,24518,52229,59880,41087,892,23554,0,65535,0,58212,1733020500.722187
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,58823,24265,52189,59876,41098,893,23542,0,65535,0,57583,1733020501.867077
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,58212,24003,52149,59871,41110,893,23530,0,65535,0,56922,1733020503.035203
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,57583,23735,52109,59867,41121,894,23519,0,65535,0,56253,1733020504.245364
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,56922,23453,52069,59862,41132,895,23507,0,65535,0,55542,1733020505.474464
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,56253,23168,52030,59858,41143,895,23495,0,65535,0,54082,1733020506.701445
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,55542,22866,51990,59854,41154,896,23483,0,65535,0,53333,1733020507.93043
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,54082,22247,51872,59843,41188,898,23447,0,65535,0,52512,1733020508.991189
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,53333,21931,51833,59840,41199,899,23435,0,65535,0,51733,1733020510.107138
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,52512,21585,51793,59837,41211,899,23423,0,65535,0,50882,1733020511.207038
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,51733,21256,51754,59834,41222,900,23412,0,65535,0,50073,1733020512.393963
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,50882,20898,51716,59831,41233,901,23400,0,65535,0,49192,1733020513.666509
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,50073,20558,51677,59828,41244,901,23388,0,65535,0,47452,1733020514.893432
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,49192,20188,51638,59826,41256,902,23376,0,65535,0,46593,1733020516.01993
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,47452,19451,51561,59821,41278,903,23352,1045,65535,0,45662,1733020517.24869
19660,60000,55295,60000,60000,0,0,65535,5565,0,0,46593,19092,51522,59819,41290,904,23340,2840,65535,0,44783,1733020518.352122
19660,60000,55295,60000,60000,1045,1338,65535,5565,0,0,45662,18703,51484,59817,41301,905,23328,5830,65535,0,43832,1733020519.41315
19660,60000,55295,60000,60000,2840,3637,65535,5565,0,0,44783,18336,51446,59816,41312,905,23316,9460,65535,0,42943,1733020520.627912
19660,60000,55295,60000,60000,5830,7467,65535,5565,0,0,43831,17941,51410,59814,41323,906,23304,14425,65535,0,41971,1733020521.858696
19660,60000,55295,60000,60000,9460,12117,65535,5565,0,0,42942,17572,51378,59813,41333,907,23293,26870,65535,0,40091,1733020523.59761
19660,60000,55295,60000,60000,19900,25490,65535,5565,0,0,41072,16802,51332,59811,41351,908,23275,34190,65535,0,39182,1733020524.826836
19660,60000,55295,60000,60000,26870,34418,65535,5565,0,0,40091,16400,51322,59810,41357,908,23269,43170,65535,0,38191,1733020526.055349
19660,60000,55295,60000,60000,34190,43794,65535,5565,0,0,39182,16030,51322,59810,41361,908,23264,63324,65535,0,36291,1733020527.287685
19660,60000,55295,60000,60000,52340,65535,65535,5565,0,0,37282,15264,51363,59810,41362,908,23263,65535,65535,0,35382,1733020528.428768
19660,60000,55295,60000,60000,63324,65535,65535,5565,0,0,36291,14867,51406,59810,41358,908,23267,65535,65535,0,34391,1733020529.491112
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,35382,14506,51467,59811,41351,908,23274,65535,65535,0,33492,1733020530.725123
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,34391,14111,51545,59811,41341,907,23285,65535,65535,0,32501,1733020531.994491
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,33492,13754,51627,59812,41330,906,23297,65535,65535,0,31612,1733020533.122439
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,32501,13358,51709,59813,41320,906,23308,65535,65535,0,30631,1733020534.307435
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,31612,13003,51791,59815,41309,905,23320,65535,65535,0,28790,1733020535.476056
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,29762,12262,51954,59818,41288,904,23342,65535,65535,0,27942,1733020536.704695
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,28790,11871,52036,59820,41277,903,23353,65535,65535,0,26990,1733020537.766506
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,27942,11531,52117,59823,41267,902,23364,65535,65535,0,26172,1733020538.826382
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,26990,11147,52199,59825,41256,902,23376,65535,65535,0,25240,1733020539.887427
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,26172,10818,52280,59828,41246,901,23387,65535,65535,0,24452,1733020541.065966
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,25240,10441,52361,59831,41236,900,23398,65535,65535,0,23550,1733020542.127206
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,24452,10123,52443,59834,41225,900,23408,65535,65535,0,22792,1733020543.362731
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,23550,9758,52524,59837,41215,899,23419,65535,65535,0,21202,1733020544.505722
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,22792,9451,52605,59841,41205,898,23430,65535,65535,0,20369,1733020545.631437
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,21919,9097,52686,59845,41195,898,23441,65535,65535,0,19691,1733020546.842689
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,20369,8467,52849,59853,41175,897,23462,65535,65535,0,18899,1733020548.029635
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,19691,8191,52930,59858,41165,896,23473,65535,65535,0,18271,1733020549.094382
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,18899,7868,53011,59862,41155,895,23483,65535,65535,0,17519,1733020550.221699
19660,60000,55295,60000,60000,65535,65535,65535,5565,0,0,18271,7613,53091,59867,41145,895,23494,65535,65535,0,16941,1733020551.325925
